sentence,label
ديري لينا قصص الموتابعين مع الجنإلى بغيت نعود ليك لقصة ديالي فينكنبغييييببك أو كنتمناك تجاوبني ❤️❤️❤️❤️❤️❤️❤️😘😍😘😘😘😘,positive
شكراااا بزاف صفاء ❤ من أعز اليوتيوبر على قلبي نحسك مثل الأخت 😘😘 متابعتك من الجزائر 💗,positive
السلام عليكم الأخت الكريمة ،اقترح عليك قصة المكسيكية بلانكا اريلانو اذا كان في امكانك ذلك ونتمنى لك مزيدا من التألق والنجاح😘,positive
اخيرا نزلتي الحلقة كنت تنتسنها بفارغ الصبر فرحت ومشاء الله عليك ديما طوب ومنورة بالتوفيق 🙏🤲😘🌹😍🙏😘👍👍👍,positive
شحال ونا كنتسنا هاد الحلقة ديال مايكل جاكسون و شكرا بزاف 🤩🤩😍😍🥰,positive
الحلقة لي كلشي كيتسناها😍😍❤,positive
بليز صفاء ديري لينا جزء ثاني 😍,positive
صراحة انتي رائعة 👏🏻تحية ليكي من مصر ♥️,positive
هبيييييييزة جاك اللوك كيحمق 😍😍😍 و مايمكنش شحال فرحت منين وصلني الإشعار ❤❤,positive
واخا الامتحانات ولكن مكنقدرش منتفرجش 😂🧡لهلا يخطيك علينا,positive
مزال تنعقل ماما الله يرحمها مدا بكات عليه كانت من الفانز ديالو الله يرحمهم بزوج💔,negative
كيف ديما تتيزة ربي يحفظك من كل شر يارب حلقة زوين بحال جميع فيديوات 😘❤,positive
اخيررررراااااا شحال وحنا نستناو شي فيديو فحال هادا😍😍😍هبيزة كتفهمنا ❤️❤️ جوطيم صفوئة,positive
كنفرح بزاف ملي كنحطي فيديو جديد 😍😍😍♥️😘,positive
كنت كنتسنا هاد الحلقةةةةةةة بفارغ الصبر معاكم معجبة كبيرة نتاع مايكل كنحبوووو😭🤝,negative
بغينا جزء تاني صفاء بليززز 😍😍,positive
صفاء باينا عليها متحمسه ففيديو كتر منا😂💕,positive
احلى اشعار من احسن صفاء ❤️😍🫶🏻,positive
صراحة انا كتعجبني صفاء كلشي عندها طوب حتى شي غلطة لا فالمونتاج لا فحتاشي حاجة 😘وعافاك ديري لينا بارت تو,positive
مسكين 💔 حياتو دزات عذاب حتى شي حاجة مادوزها زوينة 😢💔,negative
شكرا بزااف على هذا الفيديو جادوغ كنبغيك هبيز ديالنا 😂❤️,positive
زيدينا جزء تاني بليز صفاء 😍💚,positive
متألقة بإطلالتك دايما و بعيدا على كولشي اللوك جاك كيحمق ماشاء الله مكنملش منك😭💗💗💗💗💗,negative
عافاك ديري لينا فيديو على الماسونية أ صفاء😭🥺,negative
كنت كنراجع مع بنتي عندما امتحان نهار الإثنين و هو يبان الإشعار دياك نقزت بالفرحة و جمعنا القراية فرمشة عين نسيت بلي أنا مزوجة و نسيت حتى واش عندي بنت 😂😂😂😂 أصبحتِ ادمااااااااان أهبيبيزة ❤,positive
والله حتى توحشناك ا صفاء الغزالة 😭💕,negative
شحال ونا كنتسنا هاد الحلقة ديال مايكل جاكسون و شكرا بزاف 🤩🤩😍😍🥰,positive
محتواك واضح متعوب عليه اوي اوي و من النوع اللي بحبه بس عندي مشكلة مع اللهجة المغربية 😥😥 مش بفهم منها كلمة 😭ممكن تتكلمي لغة عربية فصحة ؟اللي معايا لايك,negative
واو صفاء تبارك الله على اللوك جاك واعر واعر بزاف والحلقة واعرة برافو برافو ❤😍,positive
كنحماق عليك صفاء ❤️❤️😂,positive
افضل فنان في العالم ♥️😭,negative
صراحه قصة واعرة مشوقة اكتر معاك ❤️😍,positive
صووووووتك زوييين والطريقة باش كدوي زوينة ومفهومة .. كتشرحي بليديطاااي ولكن كتلخصي مكدويش بزاااف وكتخليني متشوقة نبقا نسمع ليك وكنتخايل القصة فحال شي فيلم واللهكنمشي لشي بلاصة خرا نسمع ولكن كيبقاو يشرحو حتى كنمل وكنحبس الفراجة زوينة ومحتارمة راسك والله يسهل عليك ومسييرة موقفة ❤ راني من متتبعات ديالك من البدايات ديالك وحتى انا كنموووت على شي حاجة سميتها الحيوانات❤😍,positive
صفاء بغينا فيديو جديد 😭😭❤️,negative
كنتوحشوك اختي صفاء كنحماق عليك 👍👍متغيبي علينا🙏👏👏👏👏❤️❤️,positive
تبارك الله عليك صفاء دايما متألقة😍😍,positive
مايكل جاكسون من بعد كاع داكشي اللي داز منو ( تحرم من الطفولة ديالو ، التعنيف ديال باه ، الضغط النفسي اللي عاشو ) أكيد غايعاني لسنوات من هادشي ، السيد بريء في نظري كرهوه بزاف ماحملوهش يوصل وكانو كايحاولو يشوهو صورتو باش يطيحوه ، من المكالمة مع طبيبو كان خايف بزاف عارف بلي الأجل ديالو قرب ، وخا وصل ودار الفلوس ولكن حتى الشهرة خرجات عليه هادي هي ضريبة الشهرة وخصوصا كان مشهور بزااف مكانش قادر يعيش حياتو بشكل طبيعي + الإشاعات اللي ديما مخرجينها عليه 💔💔 الله ارحمو .,negative
ضرباتني الفيقه😂 لقيت صفاء لايحه قصه جديده 🥺💞تاع مايكل جاكسون واو مرسي بزااف اختي صفاء 💞💙كل الحب ليك شكون لجاه ستايل الجديد تاعها زوين يخبط لايك😂,positive
خلي ترجمة 😭💖باللغة الفصحى,negative
ستايل الله يبارك روعة روعة وجو قدام لا نشوف فيديو باين رائع استمتع وانا نشوف في قناة صنعت لي ذكريات جميلة ❤❤❤😔,negative
مزال بغينا نعرفو عليه كثر حبيبتي صفاء كنموت عليك موووووووووواح ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️😂,positive
مبدعة كما العادة سبحان الله منقدرش نسمع شي قصص الا ديالك هبيزة ديالنا شحال مقلتي لينا هبيزات وخليتيني أ حبك من كل قلبي صراحة وشكرا على مجهوداتك باش نستمتعو😘😘,positive
المكالمة الآخرة بورشاتني 😩💔,negative
مسكين مات مضلوم 😢ولكن منين قلتي مبقاش خدام مع بيبسي. فكرتيني فالقبية ديالي د بيبسي.🤗 كنخرج بيها كنحس براسي دايرا ليهم اشهار فابور🤣🤣🤣,negative
شكرا حلقة ممتعة 👍😘,positive
شكرا هبيزة على مجهوداتك ولفناك متبقايش تغبري 😍,positive
زيديلنا جزء ثاني نحبك بزاف عمري يا زينة 😍🤗,positive
يختي على الحووووب منورة و لكحل واتاها😍😘سعدي سعدي بالهبيزة😂❤❤ حلقة اليوم مفاجأة بالنسبة ليا حيت معمر طحلي فبالي نقولك ديريها شكراااا عجبني الحال خصوصا مايكل عزيز عليا ❤🕊,positive
و اخيييييرا شكرا بزاف 😭😭احسن مغني عندي العشق,negative
واخيرا لهبيزا ديالنا جات وناري شحال كنبغيوك بزاف ديال حب والله 🫀🫀😍😍,positive
ولاله أحسن يوتيوبرز في العالم بالنسبة لي😍زين,positive
جون كوك بغا يخرج ولكن هم مانعين عليه الاتصال المباشر مع أناس عاديين 😁,positive
بقافيا مايكل وخا عندو الفلوس ماكنش مرتاح 💔,negative
كتاشف واحد حقيقة صعيببة صفاء منين وأنا كنتفرح فيها وكندير ليها لايك ولكن حقيقة الذي يصعب تقبلها ممشتاركش عندها بدون قصد 😭😭😭😭,negative
جاتك اللبسة واعرة ا هبيزة او الفيديو غيكون توب كالعادة😭💗✨💃,negative
هههههه ضحكت على لبستك وبصح راك تحمستي 😃😃😃😃😄😄😄😄😄,positive
راني في مرحلة نطلق فيدوهاتك و نرقد عليهم 😩♥️,negative
من ديما كتجيني الموت ديالو فشكل و عزييز عليا من عند الله ❤️😢,negative
صراحة انا كا فان د مايك ما لقيت تا معلومة جديد بنسبة ليا 🙂💔 وعاد بزاف د لحوايج ناقصين ولاكن لوك د صفاء ناضي,negative
