sentence,label
ألله ألله ..عليك ....يا ليو ...ميسي,positive
الف مبررروك يانجم النجوم 🌟 المغرب الأول العالمي الدوزي💖 يارب من نجاح لنجاح,positive
والنصر لزين ولغزال المغربي زادجمال الزي الزياني الامزيغي عليك مشاء الله ربي يحميك بحماه ويبعد عنك كل شر ,positive
تبارك الله عليك معلم ف كلشي جاتك زوينة واعرة فيها دلالة امازيغية واصالة مغربية تحياتي لك,positive
واااااااااااو طووووووووب ولاااد بلادي الله يحفضكم سعد انت التواااضع بنفسه اللهم في يوم الجمعة استودعك الفرج والطمئنينة وان ترزقنا الصحة والعافية ,positive
انت رمز الجمال والفخامة الله يسعدك 💐🌻🌼🌹,positive
اللهم أبطل عينا معجبة نظرت ومابركت، اللهم أبرد حر عين نظرت الى هذا الوجه الجميل ولم تذكر اسمك ,positive
تباركل جتي واعر انت ديما واعر الله ينور طريقك بحال قلبك واخلاقك وجهك,positive
تبارك الله عليك خويا سعد الله احفظك. وينجيك من شر الخلق ويخليلك والديك,positive
إنت رمز المحبة و الجمال و الاناقة و الله يخليك يا رب و يحفضك لبيبا و المغرب واحد فرح واحد ,positive
راك ديما طوب خويا سعد كتحكق مشأالله الله احفطك من العين,positive
من هنا جزائرية إلى كل مغاربه دام لمغرب لاهله وناسه وفي كرامة وعز,positive
واسعد كلك دووق,positive
أحسنت يا أختي انا من تشاد شكرا كلامك صحيح,positive
صباح الحب و السعادة 😘😘يا أحلى و أغلى و أجمل الدوزي 😍😍😍ربي يخليك لينا,positive
تستاهل كل خير 😘 يارب يحفظك يارب 😘 😍 احنااااا فخورين بيك,positive
مبرووك ياغالي فرحنا لك بزااف متصورش قدااش تستاااااهل ماكثر يا ابن وجدة المدلل العالمي وملك الاحساس نحبك وكفى,positive
مابقا عندنا مانديروا بهاد الزواج سيرو دبرو على رجال من شي عالم اخر نتوما خاصكوم الجن يتزوجو بيكوم . ,positive
...ﺣﻔﻈﻚ ﻟﻠﻪ ﻭﺭﻋﺎﻙ ﺳﻲ أبد الحفيد,positive
احب إفران و بالأخص في فصل الشتاء و من أجمل المناظر الطبيعية في فصل الشتاء,positive
من مصر وبحبك وبحب اغانيك,positive
وبحب الاهداء الي ف اخر الكليب,positive
ربنا يوفقك يا سعد,positive
الف مبروك يا سعد انت تستاهل اكتر من كده لانك فنان عالمي وكل الوطن العربي يفتخر بك ,positive
- هنيئا لكم يا شعب المغرب الحبيب بالفنان الرائع سعد لمجرد,positive
مبروك علينا فرحتنا لا توصف يا اسود ، دخلتو علينا الفرحة الكبيرة بهذا الانتصار الساحق,positive
الف مبروووك للشعب المغربي هذا الفوز المستحق,positive
والله تسسستحقووون يا ابطال 💪🏻,positive
تحية لكم من سوريا ,positive
انا من سوريا وأحب المغرب وأحب سعد المجرد واهنئ الشعب المغرب عل الفوز وتأهل الى كأس العالم,positive
#مبروك,positive
منووووور المكان ومزيييدا من التقدم,positive
وانت احلا سعد واقوى سعد رغم الضروف و رغم الحاقدييين,positive
سعد المجرد موفق واكيد دائما وأبدا الله ينصر سيدنا حنا ديما معاك ,positive
ماشاء الله عليك اطﻻلتك رااائعة تدفئ القلب.وتنعش الروح.رغم صقيع فصل الشتاء!!!!!لكن اين ابتسامتك الجميلة سعدوش القلب؟؟,positive
انشاء الله نشوفوك فبلادك الحبيب وماكاين غير الله ينصر سيدنا ولي معجبو الحال راه الحيط قدامو,positive
 تحية للشريفات المغربيات ,positive
بوركت يا شيخنا. وجعلك اللهم ذخرا لهذه الأمة. ,positive
سلمت اناملك اخي نعم القول,positive
يا مساءات الخير مره ومرات,positive
ويا مساءات الفل والورد ع لكل,positive
لا بجامل ولا بحب المجاملات,positive
قلبي دليلي وقلبي عليكم إنّدل,positive
جوهر عموم الناس في المعاملات,positive
اللي لا لفيته رحب بك وهل ,positive
كن قويا سعد لاننا نحبك والله يشهد على صدق احساسنا كنتمنى لك السعادة من كل قلبي و نشوفك داائما,positive
اخخخخ قلبي ♡ راك منور اكتحمق كيف العادة متشوقة بزاااااف لعملك الجديد #اعطيه العصير,positive
اكيييد يا السعد 😄 الله يعطيك الصحة واكيد تعبك رح يلقى نتيجة عظيمة كالعادة ,positive
ربي يحفظ اردنا وحفظ ربي مغربنا العربي وجميع بلادي المسلمين,positive
تحية عالية للاتحاد العام الوطني لدكاترة المغرب ,positive
بورك فيك عالى ماقدمت ,positive
علماء الكلام الفارغ لا يزيدو و لا ينقصو البشرية بشيء.,positive
ﺣﻔﻈﻚ ﻟﻠﻪ ﻭﺭﻋﺎﻙ ﺳﻲ أبد الحفيد,positive
ﻧﺤﺘﺮﻡ ﻓﻴﻚ ﺍﻷﺧﻼﻕ .,positive
.... ﻭﺍﻟﺘﺮﺑﻴﺔ ﻭﺍﻟﺘﻮﺍﺿﻊ ﻭﺍﻟﻌﻄﺎء,positive
صباااحك فلل وحب وسعااده,positive
جمعة مباركه علينا وعليك وعلى جميع الامة الاسلاميه,positive
تلك التلال من الثلوج ، التي تتيح للسائح التمتع بممارسة رياضة الثلج على الجليد ،و الاستمتاع به ،والاستمتاع بأغاريد الطيور,positive
وهمسات الغابات وأنين الزوابع، وحفيف الأشجار وخرير الماء ،يجب على المسؤولين النهوض بالقطاع السياحي بإفران و بناء المنازل الجبلية و الأكواخ السياحية ,positive
افران مدينة جميلة. ..لكن صدقوني بكل صدق هده الحديقة ممكن أن تكون أجمل بكتير لو اعتنوا بها جيدا ..,positive
بلادنا زين خاص لليخديمها مشي لي اصرقها. ,positive
وخويا تبارك الله عليك شرح مفصل وزويين.,positive
منظر رائع جداً.....,positive
شكرا حبيبنا الغالي، نتمنى أمسية سعيدة لك أيضا,positive
سنبقى معك إلى الأبد جمهورك يحبك دون مقابل ❤❤نحبك و كفى ,positive
بالتوفيق وطول العمر,positive
موفق ان شاء الله يارب,positive
المغرب واعر بزااف,positive
بالتوفيق في لاعوام المقبلة ان شاءلله,positive
من نجاح الى نجاح صوتك روعه ماشاء الله عليكى حتى لما,positive
بالصحة يبطل فكرتى تغنى مصري احساسك روعه,positive
ربنا يوفقيك ومن نجاح لنجاح ,positive
احسنت يا فنان يا رائع ، أتمنى ان تلقى موهبتك التقدير الذي يليق بها .,positive
